,Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date-Time,Published Date as Integer
8601,685DF181BE80FF8D2018D3FF7C61F12C471005D2_1513006570000,12/11/2017 09:36:00 PM +0000,Crash Urgent,"(30.238285,-97.738628)",30.238285,-97.738628,1900 S Ih 35 Sb,ARCHIVED,12/11/2017 10:10:00 PM +0000,20171211
8602,685DF181BE80FF8D2018D3FF7C61F12C471005D2_1513702817000,12/19/2017 11:00:00 PM +0000,Crash Urgent,"(30.372020,-97.724247)",30.37202,-97.724247,9000-9098 Research Blvd Sb,ARCHIVED,12/19/2017 11:15:00 PM +0000,20171219
8603,02161A52F79B14CA0632CEFCB8CD025C2DE5ED0C_1512120685000,12/01/2017 03:31:00 PM +0000,Crash Urgent,"(30.326476,-97.673088)",30.326476,-97.673088,0 E 290 WB TO ANDERSON WB RAMP,ARCHIVED,12/01/2017 03:40:00 PM +0000,20171201
8604,02161A52F79B14CA0632CEFCB8CD025C2DE5ED0C_1512986339000,12/11/2017 03:58:00 PM +0000,Crash Urgent,"(30.216535,-97.744017)",30.216535,-97.744017,E Ben White Blvd Svrd Wb & Woodward St,ARCHIVED,12/11/2017 08:05:00 PM +0000,20171211
8605,02161A52F79B14CA0632CEFCB8CD025C2DE5ED0C_1513162924000,12/13/2017 05:02:00 PM +0000,Stalled Vehicle,"(30.338855,-97.699555)",30.338855,-97.699555,N Ih 35 Svrd Nb & E Anderson Ln Svrd Wb,ARCHIVED,12/13/2017 05:25:00 PM +0000,20171213
8606,401A71AFFC7E0682EE781768CE2BB2DEE29319E9_1515482644000,01/09/2018 01:24:00 PM +0000,Crash Service,"(30.440268,-97.669324)",30.440268,-97.669324,14800-14814 N Ih 35 Svrd Sb,ARCHIVED,01/09/2018 09:00:00 PM +0000,20180109
8607,439FFE66293CF1F5601DCAEB02FA2E668850027E_1509668365000,11/03/2017 05:19:00 AM +0000,Crash Urgent,"(30.214975,-97.733987)",30.214975,-97.733987,2900 E Ben White Blvd Eb,ARCHIVED,11/03/2017 05:55:00 AM +0000,20171103
8608,02161A52F79B14CA0632CEFCB8CD025C2DE5ED0C_1512556521000,12/06/2017 04:35:00 PM +0000,Crash Service,"(30.266440,-97.783146)",30.26644,-97.783146,2501-2511 Bee Caves Rd,ARCHIVED,12/06/2017 05:25:00 PM +0000,20171206
8609,53F705150A47E61A16E4050C440B0B7A7DFD53D4_1509885329000,11/05/2017 06:35:00 PM +0000,Crash Urgent,"(30.234587,-97.697315)",30.234587,-97.697315,Hogan Ave & Montopolis Dr,ARCHIVED,11/05/2017 10:00:00 PM +0000,20171105
8610,53F705150A47E61A16E4050C440B0B7A7DFD53D4_1510058693000,11/07/2017 06:44:00 PM +0000,Traffic Hazard,"(30.403591,-97.638453)",30.403591,-97.638453,Dessau Rd & E Howard Ln,ARCHIVED,11/07/2017 06:55:00 PM +0000,20171107
8611,401A71AFFC7E0682EE781768CE2BB2DEE29319E9_1516361905000,01/19/2018 05:38:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.484595,-97.571239)",30.484595,-97.571239,20600-blk Commons Pkwy,ARCHIVED,01/19/2018 11:55:00 PM +0000,20180119
8612,4053121DFA8AA9C328B47AC4812D2D8B18A92A65_1512917419000,12/10/2017 08:50:00 PM +0000,Traffic Hazard,"(30.339545,-97.759338)",30.339545,-97.759338,3552-3599 Fm 2222 Rd,ARCHIVED,12/10/2017 09:45:00 PM +0000,20171210
8613,4053121DFA8AA9C328B47AC4812D2D8B18A92A65_1514911916000,01/02/2018 10:51:00 PM +0000,Crash Urgent,"(30.348290,-97.797856)",30.34829,-97.797856,4900-5407 N Capital Of Texas Hwy Nb,ARCHIVED,01/02/2018 11:45:00 PM +0000,20180102
8614,6F510F4A180384CE18F926AB595E20AE16FA1E2E_1513438968000,12/16/2017 09:42:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.518771,-97.894830)",30.518771,-97.89483,17900-BLK FM 1431 RD,ARCHIVED,12/16/2017 09:50:00 PM +0000,20171216
8615,6F510F4A180384CE18F926AB595E20AE16FA1E2E_1513605568000,12/18/2017 07:59:00 PM +0000,COLLISION WITH INJURY,"(30.420282,-97.587370)",30.420282,-97.58737,16082 N Sh 130 Sb,ARCHIVED,12/18/2017 08:05:00 PM +0000,20171218
8616,3CD969896E49A6D3326ACF33F0C2D8CC38B0D06A_1510169084000,11/09/2017 01:24:00 AM +0000,Stalled Vehicle,"(30.211980,-97.712537)",30.21198,-97.712537,E Ben White Blvd Svrd Eb & Montopolis Dr,ARCHIVED,11/09/2017 01:45:00 AM +0000,20171109
8617,6F510F4A180384CE18F926AB595E20AE16FA1E2E_1513923445000,12/22/2017 12:17:00 PM +0000,Crash Urgent,"(30.196537,-97.765449)",30.196537,-97.765449,6000 S Ih 35 Nb,ARCHIVED,12/22/2017 01:00:00 PM +0000,20171222
8618,6F510F4A180384CE18F926AB595E20AE16FA1E2E_1514278620000,12/26/2017 02:57:00 PM +0000,Crash Urgent,"(30.325943,-97.726336)",30.325943,-97.726336,N Lamar Blvd & W Koenig Ln,ARCHIVED,12/26/2017 05:05:00 PM +0000,20171226
8619,6F510F4A180384CE18F926AB595E20AE16FA1E2E_1517067178000,01/27/2018 09:32:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.308957,-97.638566)",30.308957,-97.638566,6807 NORTHVIEW CV,ARCHIVED,01/28/2018 04:35:00 AM +0000,20180127
8620,6F75179A226FFF9856A84F6B4AE3E2C6AAA86A74_1515443200000,01/09/2018 02:26:00 AM +0000,Crash Service,"(30.419010,-97.702221)",30.41901,-97.702221,2505 W PARMER LN,ARCHIVED,01/09/2018 08:45:00 AM +0000,20180109
8621,6FD599B68B363C01A1296645DA4305D3313EBB3F_1515172634000,01/05/2018 11:17:00 PM +0000,Traffic Impediment,"(30.201873,-97.639701)",30.201873,-97.639701,3302-3429 S Fm 973 Rd,ARCHIVED,01/06/2018 12:45:00 AM +0000,20180105
8622,024E4EF7F3C1A12DB0B9CD914318C226644C9537_1516500168000,01/21/2018 08:02:00 AM +0000,Crash Service,"(30.191267,-97.769957)",30.191267,-97.769957,6500 S Ih 35 Sb,ARCHIVED,01/21/2018 03:00:00 PM +0000,20180121
8623,026163C85E903E67F039F05E9A80218311817CF1_1516611326000,01/22/2018 02:55:00 PM +0000,Crash Urgent,"(30.405548,-97.745483)",30.405548,-97.745483,11000 Research Blvd Sb,ARCHIVED,01/22/2018 09:45:00 PM +0000,20180122
8624,0284938375FD54F17C4331B8EF9F686BFBDA02C3_1512835199000,12/09/2017 09:59:00 PM +0000,Crash Service,"(30.234396,-97.730893)",30.234396,-97.730893,1919 Burton Dr,ARCHIVED,12/09/2017 10:30:00 PM +0000,20171209
8625,0284938375FD54F17C4331B8EF9F686BFBDA02C3_1513273294000,12/14/2017 11:41:00 PM +0000,Traffic Hazard,"(30.303664,-97.758657)",30.303664,-97.758657,2900 N Mopac Expy Sb,ARCHIVED,12/15/2017 12:05:00 AM +0000,20171214
8626,0284938375FD54F17C4331B8EF9F686BFBDA02C3_1514566268000,12/29/2017 10:51:00 PM +0000,Crash Service,"(30.367427,-97.740805)",30.367427,-97.740805,3224-3450 Steck Ave,ARCHIVED,12/29/2017 11:00:00 PM +0000,20171229
8627,02F84308FAB673D8332E1AB780A8ADE20987E925_1516553398000,01/21/2018 10:49:00 PM +0000,Crash Service,"(30.445952,-97.779284)",30.445952,-97.779284,13231 Pond Springs Rd,ARCHIVED,01/22/2018 05:00:00 AM +0000,20180121
8628,0311E1791C1FE92ECD3215FA0472BCE6BF2B252D_1516566861000,01/22/2018 02:34:00 AM +0000,Crash Urgent,"(30.315459,-97.826068)",30.315459,-97.826068,Pascal Ln & N Capital Of Texas Hwy Nb,ARCHIVED,01/22/2018 08:45:00 AM +0000,20180122
8629,407ACB196B60D52341AE7596E38E99B8A59E6F50_1513149194000,12/13/2017 01:13:00 PM +0000,Crash Urgent,"(30.230862,-97.827165)",30.230862,-97.827165,5400 S MOPAC EXPY NB,ARCHIVED,12/13/2017 01:45:00 PM +0000,20171213
8630,407ACB196B60D52341AE7596E38E99B8A59E6F50_1513521645000,12/17/2017 08:40:00 PM +0000,COLLISION,"(30.227740,-97.821525)",30.22774,-97.821525,5601 Brodie Ln,ARCHIVED,12/17/2017 08:50:00 PM +0000,20171217
8631,407ACB196B60D52341AE7596E38E99B8A59E6F50_1513749758000,12/20/2017 12:02:00 PM +0000,Traffic Hazard,"(30.266236,-97.782831)",30.266236,-97.782831,S Mopac Expy Svrd Sb & Bee Caves Rd,ARCHIVED,12/20/2017 12:45:00 PM +0000,20171220
8632,407ACB196B60D52341AE7596E38E99B8A59E6F50_1514033527000,12/23/2017 06:52:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.120831,-97.832174)",30.120831,-97.832174,HORSETHIEF TRL & SECTION HOUSE RD,ARCHIVED,12/23/2017 07:30:00 PM +0000,20171223
8633,407ACB196B60D52341AE7596E38E99B8A59E6F50_1515049155000,01/04/2018 12:59:00 PM +0000,Crash Urgent,"(30.267395,-97.740375)",30.267395,-97.740375,0 E 6th St & San Jacinto Blvd,ARCHIVED,01/04/2018 02:15:00 PM +0000,20180104
8634,407ACB196B60D52341AE7596E38E99B8A59E6F50_1516171610000,01/17/2018 12:46:00 PM +0000,Traffic Hazard,"(30.231433,-97.742700)",30.231433,-97.7427,0 S Ih 35 Sb To St Edwards Ramp,ARCHIVED,01/17/2018 07:05:00 PM +0000,20180117
8635,407ACB196B60D52341AE7596E38E99B8A59E6F50_1516544966000,01/21/2018 08:29:00 PM +0000,COLLISN/ LVNG SCN,"(30.158017,-97.679939)",30.158017,-97.679939,9610-blk Fm 812 Rd,ARCHIVED,01/22/2018 02:45:00 AM +0000,20180121
8636,54164C3DB2C5171B138C809D3CBE7A6637C31CBF_1512059557000,11/30/2017 10:32:00 PM +0000,Crash Urgent,"(30.160294,-97.789771)",30.160294,-97.789771,9600 S Ih 35 Svrd Sb,ARCHIVED,11/30/2017 10:40:00 PM +0000,20171130
8637,03F1C15A222D8E288E3EEDA35AE04EBC1F7F6526_1516484900000,01/21/2018 03:48:00 AM +0000,Crash Service,"(30.263188,-97.743819)",30.263188,-97.743819,111 E CESAR CHAVEZ ST,ARCHIVED,01/21/2018 10:35:00 AM +0000,20180121
8638,03F1C15A222D8E288E3EEDA35AE04EBC1F7F6526_1516655416000,01/23/2018 03:10:00 AM +0000,Traffic Hazard,"(30.358683,-97.688963)",30.358683,-97.688963,600-710 E Rundberg Ln,ARCHIVED,01/23/2018 10:15:00 AM +0000,20180123
8639,04085CEF4A2F22B0D7DE2D6919476571400985C3_1513669073000,12/19/2017 01:37:00 PM +0000,Traffic Hazard,"(30.407802,-97.678176)",30.407802,-97.678176,W Parmer Ln & N Lamar Blvd,ARCHIVED,12/19/2017 01:50:00 PM +0000,20171219
8640,04085CEF4A2F22B0D7DE2D6919476571400985C3_1514276557000,12/26/2017 02:22:00 PM +0000,Crash Service,"(30.256362,-97.867694)",30.256362,-97.867694,7400 Southwest Pkwy,ARCHIVED,12/26/2017 02:40:00 PM +0000,20171226
8641,04085CEF4A2F22B0D7DE2D6919476571400985C3_1515738056000,01/12/2018 12:20:00 PM +0000,Traffic Hazard,"(30.338032,-97.597987)",30.338032,-97.597987,9916-9996 E Us 290 Hwy Wb,ARCHIVED,01/12/2018 07:10:00 PM +0000,20180112
8642,0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1512881050000,12/10/2017 10:44:00 AM +0000,Traffic Impediment,"(30.266782,-97.738247)",30.266782,-97.738247,600 Neches St,ARCHIVED,12/10/2017 12:25:00 PM +0000,20171210
8643,0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1513190780000,12/14/2017 12:46:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.291925,-97.825608)",30.291925,-97.825608,701 S Capital Of Texas Hwy Nb,ARCHIVED,12/14/2017 01:10:00 AM +0000,20171214
8644,0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1513414078000,12/16/2017 02:47:00 PM +0000,Traffic Hazard,"(30.424463,-97.671895)",30.424463,-97.671895,W Howard Ln & N Lamar Blvd,ARCHIVED,12/16/2017 03:45:00 PM +0000,20171216
8645,0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1513453287000,12/17/2017 01:41:00 AM +0000,COLLISION,"(30.450633,-97.853373)",30.450633,-97.853373,ABBOTSBURY DR & FM 2769 RD,ARCHIVED,12/17/2017 02:15:00 AM +0000,20171217
8646,042338D46C2028808F298DEC735DC7ADF0C162F6_1516561824000,01/22/2018 01:10:00 AM +0000,Crash Urgent,"(30.274026,-97.690159)",30.274026,-97.690159,Ledesma Rd & Springdale Rd,ARCHIVED,01/22/2018 07:45:00 AM +0000,20180122
8647,05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1515162026000,01/05/2018 08:20:00 PM +0000,Traffic Hazard,"(30.298134,-97.748499)",30.298134,-97.748499,W 29th St & N Lamar Blvd,ARCHIVED,01/05/2018 08:35:00 PM +0000,20180105
8648,0419AA9EEA9D9BE6D70580D8F6C852622FCC00E5_1512636962000,12/07/2017 02:56:00 PM +0000,Crash Service,"(30.377330,-97.677365)",30.37733,-97.677365,707 E BRAKER LN,ARCHIVED,12/07/2017 03:25:00 PM +0000,20171207
8649,6FD599B68B363C01A1296645DA4305D3313EBB3F_1515609906000,01/11/2018 12:45:00 AM +0000,Crash Service,"(30.379581,-97.761683)",30.379581,-97.761683,8304 Appalachian Dr,ARCHIVED,01/11/2018 06:55:00 AM +0000,20180111
8650,6FD599B68B363C01A1296645DA4305D3313EBB3F_1515693568000,01/11/2018 11:59:00 PM +0000,Traffic Impediment,"(30.331046,-97.745473)",30.331046,-97.745473,5508 New Haven Ct,ARCHIVED,01/12/2018 06:40:00 AM +0000,20180111
8651,6FD599B68B363C01A1296645DA4305D3313EBB3F_1515778822000,01/12/2018 11:40:00 PM +0000,Traffic Hazard,"(30.335007,-97.702563)",30.335007,-97.702563,7400-7801 N Ih 35 Nb,ARCHIVED,01/13/2018 06:10:00 AM +0000,20180112
8652,04754785B32160C5787F32875F2DC730C10CBBCB_1516574318000,01/22/2018 04:38:00 AM +0000,Crash Service,"(30.290535,-97.763515)",30.290535,-97.763515,2100 Griswold Ln,ARCHIVED,01/22/2018 11:15:00 AM +0000,20180122
8653,0477D720ADF7C715B04850723531A5FB1BC5334B_1516635272000,01/22/2018 09:34:00 PM +0000,Crash Urgent,"(30.232771,-97.741850)",30.232771,-97.74185,2300 S Ih 35 Sb,ARCHIVED,01/23/2018 05:25:00 AM +0000,20180122
8654,056C6297A013D577FC9E3B677EF8389323981269_1515670230000,01/11/2018 05:30:00 PM +0000,Traffic Hazard,"(30.200965,-97.762211)",30.200965,-97.762211,5300 S Ih 35 Sb,ARCHIVED,01/12/2018 12:35:00 AM +0000,20180111
8655,056C6297A013D577FC9E3B677EF8389323981269_1516017466000,01/15/2018 05:57:00 PM +0000,Traffic Hazard,"(30.437347,-97.775542)",30.437347,-97.775542,12847-13435 N Us 183 Hwy Nb,ARCHIVED,01/16/2018 12:10:00 AM +0000,20180115
8656,056C6297A013D577FC9E3B677EF8389323981269_1516533201000,01/21/2018 05:13:00 PM +0000,Traffic Hazard,"(30.208411,-97.860526)",30.208411,-97.860526,8400 S Mopac Expy Nb,ARCHIVED,01/21/2018 11:25:00 PM +0000,20180121
8657,9C3D9746E3DEF4E72391716B528F6F3F28368E16_1513880450000,12/22/2017 12:20:00 AM +0000,COLLISION,"(30.457190,-97.554819)",30.45719,-97.554819,Cele Rd & Hodde Ln,ARCHIVED,12/22/2017 12:45:00 AM +0000,20171222
8658,685DF181BE80FF8D2018D3FF7C61F12C471005D2_1513871662000,12/21/2017 09:54:00 PM +0000,Traffic Impediment,"(30.255514,-97.751818)",30.255514,-97.751818,614-816 S 1st St,ARCHIVED,12/21/2017 10:30:00 PM +0000,20171221
8659,685DF181BE80FF8D2018D3FF7C61F12C471005D2_1513960149000,12/22/2017 10:29:00 PM +0000,Crash Service,"(30.342377,-97.613317)",30.342377,-97.613317,Harris Branch Pkwy & E Braker Ln,ARCHIVED,12/22/2017 11:20:00 PM +0000,20171222
8660,9C48DB8B23C6725EFC188D887DE442199226ECC3_1513167998000,12/13/2017 06:26:00 PM +0000,COLLISION WITH INJURY,"(30.421375,-97.619236)",30.421375,-97.619236,Immanuel Rd & E Wells Branch Pkwy,ARCHIVED,12/13/2017 06:55:00 PM +0000,20171213
8661,9C48DB8B23C6725EFC188D887DE442199226ECC3_1513234126000,12/14/2017 12:48:00 PM +0000,Traffic Hazard,"(30.333941,-97.716941)",30.333941,-97.716941,Guadalupe St & Airport Blvd,ARCHIVED,12/14/2017 03:35:00 PM +0000,20171214
8662,9C48DB8B23C6725EFC188D887DE442199226ECC3_1513852450000,12/21/2017 04:34:00 PM +0000,COLLISION,"(30.279070,-97.806510)",30.27907,-97.80651,3660-blk Bee Caves Rd,ARCHIVED,12/21/2017 05:45:00 PM +0000,20171221
8663,685DF181BE80FF8D2018D3FF7C61F12C471005D2_1514741685000,12/31/2017 11:34:00 PM +0000,Traffic Impediment,"(30.359867,-97.683522)",30.359867,-97.683522,800-933 Northcape Dr,ARCHIVED,01/01/2018 01:45:00 AM +0000,20171231
8664,7028EE0D3C34C181058F6594B2E030DDCAF5AACC_1512719592000,12/08/2017 01:53:00 PM +0000,COLLISION,"(30.170372,-97.663636)",30.170372,-97.663636,10300-blk BURLESON RD,ARCHIVED,12/08/2017 02:00:00 PM +0000,20171208
8665,7028EE0D3C34C181058F6594B2E030DDCAF5AACC_1513411819000,12/16/2017 02:10:00 PM +0000,BLOCKED DRIV/ HWY,"(30.348781,-97.555690)",30.348781,-97.55569,11215 E US 290 HWY EB,ARCHIVED,12/16/2017 02:45:00 PM +0000,20171216
8666,7028EE0D3C34C181058F6594B2E030DDCAF5AACC_1513842338000,12/21/2017 01:45:00 PM +0000,COLLISN/ LVNG SCN,"(30.455638,-97.679999)",30.455638,-97.679999,2800 Sauls Dr,ARCHIVED,12/21/2017 02:15:00 PM +0000,20171221
8667,7028EE0D3C34C181058F6594B2E030DDCAF5AACC_1516343838000,01/19/2018 12:37:00 PM +0000,COLLISION,"(30.445828,-97.667815)",30.445828,-97.667815,15200 N IH 35 SVRD SB,ARCHIVED,01/19/2018 07:55:00 PM +0000,20180119
8668,9C664803E199AD40E55A2C29815BFF7C5C01BE58_1513026191000,12/12/2017 03:03:00 AM +0000,COLLISION,"(30.433578,-97.670844)",30.433578,-97.670844,14310 N Ih 35 Svrd Sb,ARCHIVED,12/12/2017 03:45:00 AM +0000,20171212
8669,9C664803E199AD40E55A2C29815BFF7C5C01BE58_1513420632000,12/16/2017 04:37:00 PM +0000,Crash Urgent,"(30.405086,-97.853305)",30.405086,-97.853305,7301 N Fm 620 Rd,ARCHIVED,12/16/2017 06:25:00 PM +0000,20171216
8670,9C664803E199AD40E55A2C29815BFF7C5C01BE58_1513881734000,12/22/2017 12:42:00 AM +0000,COLLISION WITH INJURY,"(30.350566,-97.500595)",30.350566,-97.500595,OLD KIMBRO RD & E US 290 HWY EB,ARCHIVED,12/22/2017 01:30:00 AM +0000,20171222
8671,685DF181BE80FF8D2018D3FF7C61F12C471005D2_1515084074000,01/04/2018 10:41:00 PM +0000,Crash Urgent,"(30.337346,-97.683222)",30.337346,-97.683222,Rutherford Ln & Cameron Rd,ARCHIVED,01/04/2018 11:50:00 PM +0000,20180104
8672,685DF181BE80FF8D2018D3FF7C61F12C471005D2_1516034429000,01/15/2018 10:40:00 PM +0000,Traffic Hazard,"(30.166974,-97.786080)",30.166974,-97.78608,11-99 E Slaughter Ln,ARCHIVED,01/16/2018 05:00:00 AM +0000,20180115
8673,9C953CA97625AFCE66AEC095486BF6C1C01FD2F6_1512693068000,12/08/2017 06:31:00 AM +0000,Stalled Vehicle,"(30.200995,-97.866869)",30.200995,-97.866869,5700 W Slaughter Ln,ARCHIVED,12/08/2017 06:40:00 AM +0000,20171208
8674,6896DDC64EF4051E872B1E3B3B37D25E74F3C335_1513446583000,12/16/2017 11:49:00 PM +0000,Crash Urgent,"(30.338564,-97.707049)",30.338564,-97.707049,7500 Avenue G,ARCHIVED,12/17/2017 12:05:00 AM +0000,20171216
8675,6896DDC64EF4051E872B1E3B3B37D25E74F3C335_1516812017000,01/24/2018 10:40:00 PM +0000,Traffic Hazard,"(30.360700,-97.790047)",30.3607,-97.790047,0 2222 To Cap Tx Nb Ramp,ARCHIVED,01/25/2018 05:25:00 AM +0000,20180124
8676,6896DDC64EF4051E872B1E3B3B37D25E74F3C335_1517847717000,02/05/2018 10:21:00 PM +0000,Crash Service,"(30.215055,-97.710298)",30.215055,-97.710298,2901 Montopolis Dr,ARCHIVED,02/06/2018 04:45:00 AM +0000,20180205
8677,68A6DC12271696516D1CE337F31D6A0FFEFC0E9F_1513668227000,12/19/2017 01:23:00 PM +0000,Crash Urgent,"(30.403580,-97.854125)",30.40358,-97.854125,6808-7013 N Fm 620 Rd,ARCHIVED,12/19/2017 02:40:00 PM +0000,20171219
8678,9CB40392AAFD5B7A843D961C3628711D85FF5953_1513180167000,12/13/2017 09:49:00 PM +0000,Traffic Hazard,"(30.266514,-97.756158)",30.266514,-97.756158,910-913 W Cesar Chavez St,ARCHIVED,12/13/2017 11:55:00 PM +0000,20171213
8679,9CB40392AAFD5B7A843D961C3628711D85FF5953_1513437545000,12/16/2017 09:19:00 PM +0000,Crash Urgent,"(30.459758,-97.793229)",30.459758,-97.793229,13609-13749 N Us 183 Hwy Nb,ARCHIVED,12/16/2017 09:45:00 PM +0000,20171216
8680,9CB40392AAFD5B7A843D961C3628711D85FF5953_1513606587000,12/18/2017 08:16:00 PM +0000,Crash Urgent,"(30.208773,-97.814391)",30.208773,-97.814391,6800 West Gate Blvd,ARCHIVED,12/18/2017 09:35:00 PM +0000,20171218
8681,68A6DC12271696516D1CE337F31D6A0FFEFC0E9F_1513751343000,12/20/2017 12:29:00 PM +0000,Traffic Hazard,"(30.435062,-97.770234)",30.435062,-97.770234,12800 N Us 183 Hwy Svrd Nb,ARCHIVED,12/20/2017 01:15:00 PM +0000,20171220
8682,698A530C17D16E6B641FBC682E22DB29F72782AF_1515783618000,01/13/2018 01:00:00 AM +0000,Crash Service,"(30.263021,-97.743209)",30.263021,-97.743209,1-99 Brazos St,ARCHIVED,01/13/2018 07:45:00 AM +0000,20180113
8683,698A530C17D16E6B641FBC682E22DB29F72782AF_1516049536000,01/16/2018 02:52:00 AM +0000,Traffic Hazard,"(30.188056,-97.764514)",30.188056,-97.764514,1909 E William Cannon Dr,ARCHIVED,01/16/2018 09:10:00 AM +0000,20180116
8684,698A530C17D16E6B641FBC682E22DB29F72782AF_1517597000000,02/03/2018 12:43:00 AM +0000,Traffic Hazard,"(30.426446,-97.702345)",30.426446,-97.702345,12600-12618 N Mopac Expy Sb,ARCHIVED,02/03/2018 06:55:00 AM +0000,20180203
8685,698A530C17D16E6B641FBC682E22DB29F72782AF_1517691230000,02/04/2018 02:53:00 AM +0000,Crash Urgent,"(30.184308,-97.645848)",30.184308,-97.645848,4500-4625 S Fm 973 Rd,ARCHIVED,02/04/2018 09:05:00 AM +0000,20180204
8686,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1513615280000,12/18/2017 10:41:00 PM +0000,Crash Service,"(30.373174,-97.683881)",30.373174,-97.683881,E Grady Dr & Jean Dr,ARCHIVED,12/18/2017 11:55:00 PM +0000,20171218
8687,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1513786451000,12/20/2017 10:14:00 PM +0000,Crash Urgent,"(30.265993,-97.753524)",30.265993,-97.753524,Walter Seaholm Dr & W Cesar Chavez St,ARCHIVED,12/20/2017 11:50:00 PM +0000,20171220
8688,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1514321829000,12/27/2017 02:57:00 AM +0000,Crash Urgent,"(30.219630,-97.743908)",30.21963,-97.743908,Woodward St & Parker Ln,ARCHIVED,12/27/2017 04:30:00 AM +0000,20171227
8689,9CEA1DD87CCC560B6DF26A9214A60E0CBBF85ADE_1513845120000,12/21/2017 02:32:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.511144,-97.911684)",30.511144,-97.911684,Nameless Rd & Fm 1431 Rd,ARCHIVED,12/21/2017 02:45:00 PM +0000,20171221
8690,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1515604297000,01/10/2018 11:11:00 PM +0000,Crash Urgent,"(30.273682,-97.771647)",30.273682,-97.771647,100 S MOPAC EXPY NB,ARCHIVED,01/11/2018 05:40:00 AM +0000,20180110
8691,69981D3A5BBF8A2BA25DB9541830318A04450EC5_1515867468000,01/14/2018 12:17:00 AM +0000,Crash Urgent,"(30.193771,-97.749089)",30.193771,-97.749089,2500-2520 E Stassney Ln,ARCHIVED,01/14/2018 07:45:00 AM +0000,20180114
8692,9D3E25533E3322D6248F322CC879F8307421807F_1513721236000,12/20/2017 04:07:00 AM +0000,Traffic Hazard,"(30.204789,-97.642355)",30.204789,-97.642355,3000-3125 E Sh 71 Svrd Wb,ARCHIVED,12/20/2017 04:30:00 AM +0000,20171220
8693,05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1512742576000,12/08/2017 08:16:00 PM +0000,Traffic Hazard,"(30.258518,-97.728666)",30.258518,-97.728666,E Cesar Chavez St & Comal St,ARCHIVED,12/08/2017 09:00:00 PM +0000,20171208
8694,05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1513001902000,12/11/2017 08:18:00 PM +0000,Crash Urgent,"(30.173809,-97.822065)",30.173809,-97.822065,1700-1824 W Slaughter Ln,ARCHIVED,12/11/2017 10:05:00 PM +0000,20171211
8695,05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1513439486000,12/16/2017 09:51:00 PM +0000,Crash Service,"(30.401085,-97.855457)",30.401085,-97.855457,6722-6807 N Fm 620 Rd,ARCHIVED,12/16/2017 10:15:00 PM +0000,20171216
8696,05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1513780658000,12/20/2017 08:37:00 PM +0000,Crash Urgent,"(30.269759,-97.744805)",30.269759,-97.744805,703 Lavaca St,ARCHIVED,12/20/2017 08:45:00 PM +0000,20171220
8697,9D4EBBA60FD8D43C36E800C3239CECBE9A06419F_1513184747000,12/13/2017 11:05:00 PM +0000,Traffic Impediment,"(30.401971,-97.657472)",30.401971,-97.657472,12401-12723 TECH RIDGE BLVD,ARCHIVED,12/13/2017 11:40:00 PM +0000,20171213
8698,9D4EBBA60FD8D43C36E800C3239CECBE9A06419F_1513869415000,12/21/2017 09:16:00 PM +0000,Traffic Hazard,"(30.297488,-97.718037)",30.297488,-97.718037,4000 N Ih 35 Sb,ARCHIVED,12/21/2017 09:45:00 PM +0000,20171221
8699,408B04556E4F7BC96957053A04E25A32AEFD920E_1513003603000,12/11/2017 08:46:00 PM +0000,Crash Urgent,"(30.289813,-97.741354)",30.289813,-97.741354,Guadalupe St & W Dean Keeton St,ARCHIVED,12/11/2017 09:45:00 PM +0000,20171211
8700,408B04556E4F7BC96957053A04E25A32AEFD920E_1513610275000,12/18/2017 09:17:00 PM +0000,Crash Service,"(30.364870,-97.695997)",30.36487,-97.695997,N Lamar Blvd & Rutland Dr,ARCHIVED,12/18/2017 10:10:00 PM +0000,20171218
8701,408B04556E4F7BC96957053A04E25A32AEFD920E_1514396537000,12/27/2017 11:42:00 PM +0000,Crash Service,"(30.198068,-97.763770)",30.198068,-97.76377,5717 S Ih 35 Svrd Nb,ARCHIVED,12/28/2017 12:40:00 AM +0000,20171227
